"USA","GA","LaFayette","9A5","Barwick Lafayette Airport"
"USA","LA","Baton Rouge","BTR","Baton Rouge Metro Ryan Fld"
"USA","MN","Baudette","BDE","Baudette Intl"
"USA","CA","Marysville","BAB","Beale Afb"
"USA","SC","Beaufort","NBC","Beaufort Mcas"
"USA","LA","Deridder","DRI","Beauregard Rgnl"
"USA","AK","Beaver","WBQ","Beaver Airport"
"USA","WA","Bellingham","BLI","Bellingham Intl"
"USA","MN","Bemidji","BJI","Bemidji Regional Airport"
"USA","OR","Bend",,"Bend Municipal Airport"
"USA","TX","Uvalde",,"Benson Airstrip"
"USA","CA","Palm Springs","UDD","Bermuda Dunes Airport"
"USA","MT","Butte","BTM","Bert Mooney Airport"
"USA","AK","Bethel","BET","Bethel"
"USA","AK","Bettles","BTT","Bettles"
"USA","SC","Beauford","BFT","BFT County Airport"
"USA","CA","Fort Irwin","BYS","Bicycle Lake Aaf"
"USA","CA","Big Bear","L35","Big Bear City"
"USA","AK","Big Mountain","7AK","Big Mountain Afs"
"USA","MT","Big Timber","6S0","Big Timber Airport"
"USA","TX","El Paso","BIF","Biggs Aaf"
"USA","MT","Billings","BIL","Billings Logan International Airport"
"USA","AK","Brich Creek","KBC","Birch Creek Airport"
"USA","AL","Birmingham","BHM","Birmingham Intl"
"USA","AZ","Douglas","DUG","Bisbee Douglas Intl"
"USA","MI","Flint","FNT","Bishop International"
"USA","ND","Bismarck","BIS","Bismarck Municipal Airport"
"USA","SD","Spearfish-South Dakota","SPF","Black Hills Airport-Clyde Ice Field"
"USA","NM","Zuni Pueblo","ZUN","Black Rock"
"USA","WA","Blakely Island","BYW","Blakely Island Airport"
"USA","RI","Block Island","BID","Block Island State Airport"
"USA","KY","Lexington KY","LEX","Blue Grass"
"USA","CA","Blythe","BLH","Blythe Airport"
"USA","AK","Kiana","IAN","Bob Baker Memorial Airport"
"USA","CA","Burbank","BUR","Bob Hope"
"USA","FL","Crestview","CEW","Bob Sikes"
"USA","FL","Boca Raton","BCT","Boca Raton"
"USA","WA","Seattle","BFI","Boeing Fld King Co Intl"
"USA","NH","Nashua","ASH","Boire Field Airport"
"USA","ID","Boise","BOI","Boise Air Terminal"
"USA","AR","Harrison","HRO","Boone Co"
"USA","CA","Borrego Springs","BXS","Borrego Valley Airport"
"USA","MA","Boston",,"Boston South Station"
"USA","AZ","Boulder City","BLD","Boulder City Municipal Airport"
"USA","WA","Hoquiam","HQM","Bowerman Field"
"USA","KY","Bowling Green","BWG","Bowling Green-Warren County Regional Airport"
"USA","KY","Louisville","LOU","Bowman Fld"
"USA","PA","Bradford","BFD","Bradford Regional Airport"
"USA","CT","Windsor Locks","BDL","Bradley Intl"
"USA","HI","Bradshaw Field","BSF","Bradshaw Aaf"
"USA","MN","Brainerd","BRD","Brainerd Lakes Rgnl"
"USA","MO","Branson","BKG","Branson LLC"
"USA","WA","Bremerton","PWT","Bremerton National"
"USA","WA","Bremerton",,"Bremerton Terminal"
"USA","AK","Brevig Mission","KTS","Brevig Mission Airport"
"USA","UT","Brigham City","BMC","Brigham City"
"USA","SD","Brookings","BKX","Brookings Regional Airport"
"USA","OH","Georgetown",,"Brown County Airport"
"USA","CA","San Diego","SDM","Brown Field Municipal Airport"
"USA","TX","Brownsville","BRO","Brownsville South Padre Island Intl"
"USA","GA","Brunswick","BQK","Brunswick Golden Isles Airport"
"USA","AK","Fort Richardson","FRN","Bryant Ahp"
"USA","UT","Bryce Canyon","BCE","Bryce Canyon"
"USA","CA","Concord","CCR","Buchanan Field Airport"
"USA","AZ","Buckeye","BXK","Buckeye Municipal Airport"
"USA","AK","Buckland","BKC","Buckland Airport"
"USA","CO","Buckley","BKF","Buckley Afb"
"USA","NY","Buffalo","BUF","Buffalo Niagara Intl"
"USA","VT","Burlington","BTV","Burlington Intl"
"USA","NC","Burlington","BUY","Burlington-Alamance Regional Airport"
"USA","OR","Burns",,"Burns Municipal Airport"
"USA","CO","Fort Carson","FCS","Butts Aaf"
"USA","CA","Byron",,"Byron Airport"
"USA","GA","Cairo","70J","Cairo-Grady County Airport"
"USA","NJ","Caldwell","CDW","Caldwell Essex County Airport"
"USA","CA","Calexico","CXL","Calexico Intl"
"USA","CA","Camarillo",,"Camarillo Amtrak"
"USA","OH","Cambridge","CDI","Cambridge Municipal Airport"
"USA","TX","Austin TX","ATT","Camp Mabry Austin City"
"USA","KY","Hopkinsville","HOP","Campbell Aaf"
"USA","NM","Clovis","CVS","Cannon Afb"
"USA","UT","Moab","CNY","Canyonlands Field"
"USA","MO","Cape Girardeau","CGI","Cape Girardeau Regional Airport"
"USA",,"Cape Lisburne","LUR","Cape Lisburne Lrrs"
"USA","NJ","Wildwood","WWD","Cape May Co"
"USA","AK","Cape Newenham","EHM","Cape Newenham Lrrs"
"USA","AK","Cape Romanzof","CZF","Cape Romanzof Lrrs"
"USA","MI","Lansing","LAN","Capital City"
"USA","PA","Harrisburg","CXY","Capital City Airport"
"USA","UT","Price","PUC","Carbon County Regional-Buck Davis Field"
"USA","ME","Caribou","CAR","Caribou Muni"
"USA","GA","Cartersville","VPC","Cartersville Airport"
"USA","AZ","Casa Grande","CGZ","Casa Grande Municipal Airport"
"USA","CA","Merced","MER","Castle"
"USA","NM","Carlsbad","CNM","Cavern City Air Terminal"
"USA","FL","Jacksonville","NZC","Cecil Field"
"USA","UT","Cedar City","CDC","Cedar City Rgnl"
"USA","IA","Cedar Rapids","CID","Cedar Rapids"
"USA","CO","Denver","APA","Centennial"
"USA","AK","Central","CEM","Central Airport"
"USA","IL","Bloomington","BMI","Central Illinois Rgnl"
"USA","NE","Grand Island","GRI","Central Nebraska Regional Airport"
"USA","WI","Wassau","CWA","Central Wisconsin"
"USA","AL","Centre","PYP","Centre-Piedmont-Cherokee County Regional Airport"
"USA","NE","Chadron","CDR","Chadron Municipal Airport"
"USA","AK","Chalkyitsik","CIK","Chalkyitsik Airport"
"USA","IL","Champaign","CMI","Champaign"
"USA","AZ","Chandler",,"Chandler Muni"
"USA","CA","Santa Rosa","STS","Charles M Schulz Sonoma Co"
"USA","SC","Charleston","CHS","Charleston Afb Intl"
"USA",,"CHARLESTON",,"CHARLESTON CRUISE TERMINAL"
"USA","MI","Charelvoix","CVX","Charlevoix Municipal Airport"
"USA","FL","Punta Gorda","PGD","Charlotte County-Punta Gorda Airport"
"USA","NC","Charlotte","CLT","Charlotte Douglas Intl"
"USA","VA","Charlottesville VA","CHO","Charlottesville-Albemarle"
"USA","AK","Sitka","CYM","Chatham Seaplane Base"
"USA","NY","Jamestown","JHW","Chautauqua County-Jamestown"
"USA","AK","Chefornak","CYF","Chefornak Airport"
"USA","AK","Chenega","NCN","Chenega Bay Airport"
"USA","GA","Canton","CNI","Cherokee County Airport"
"USA","MI","Traverse City","TVC","Cherry Capital Airport"
"USA","NC","Cherry Point","NKT","Cherry Point Mcas"
"USA","AK","Chevak","VAK","Chevak Airport"
"USA","WY","Cheyenne","CYS","Cheyenne Rgnl Jerry Olson Fld"
"USA","IL","Chicago-Wheeling","PWK","Chicago Executive"
"USA","IL","Chicago","MDW","Chicago Midway Intl"
"USA","IL","Chicago","ORD","Chicago Ohare Intl"
"USA","IL","Rockford","RFD","Chicago Rockford International Airport"
"USA","IL","Chicago",,"Chicago Union Station"
"USA","CA","Chico","CIC","Chico Muni"
"USA","AK","Chignik","KBW","Chignik Bay Seaplane Base"
"USA","AK","Chignik Lagoon","KCL","Chignik Lagoon Airport"
"USA","AK","Chignik Lake","KCQ","Chignik Lake Airport"
"USA","TX","Childress","CDS","Childress Muni"
"USA","CA","China","NID","China Lake Naws"
"USA","AZ","Chinle","E91","Chinle Municipal Airport"
"USA","MI","Sault Ste Marie","CIU","Chippewa County International Airport"
"USA","WI","Eau Claire","EAU","Chippewa Valley Regional Airport"
"USA","AK","Chisana","CZN","Chisana Airport"
"USA","MN","Hibbing","HIB","Chisholm Hibbing"
"USA","OR","Christmas Valley",,"Christmas Valley Airport"
"USA","AK","Chuathbaluk","CHU","Chuathbaluk Airport"
"USA","OH","Cincinnati","LUK","Cincinnati Muni Lunken Fld"
"USA","KY","Cincinnati","CVG","Cincinnati Northern Kentucky Intl"
"USA","OH","Cincinnati",,"Cincinnati Union Terminal"
"USA","AK","Circle","IRC","Circle City Airport"
"USA","CO","Colorado Springs","COS","City Of Colorado Springs Muni"
"USA","AK","Clear Mews","Z84","Clear"
"USA","OH","Cleveland",,"Cleveland Clinic"
"USA","OH","Cleveland","CLE","Cleveland Hopkins Intl"
"USA","NM","Clovis","CVN","Clovis Muni"
"USA","IL","Bolingbrook","1CS","Clow International Airport"
"USA","GA","Atlanta","RYY","Cobb County Airport-Mc Collum Field"
"USA",,"Coffman Cove","KCC","Coffman Cove Seaplane Base"
"USA","AK","Cold Bay","CDB","Cold Bay"
"USA","AK","Coldfoot","CXF","Coldfoot Airport"
"USA","MI","Detroit","DET","Coleman A Young Muni"
"USA","TX","DALLAS","TKI","Collin County Regional Airport at Mc Kinney"
"USA","NY","Hudson NY","HCC","Columbia County"
"USA","WA","The Dalles",,"Columbia Gorge Regional - The Dalles Municipal Air"
"USA","SC","Colombia","CAE","Columbia Metropolitan"
"USA","MO","Columbia","COU","Columbia Rgnl"
"USA","MS","Colombus","CBM","Columbus Afb"
"USA","GA","Columbus","CSG","Columbus Metropolitan Airport"
"USA","NH","Concord NH","CON","Concord Municipal"
"USA","NC","Concord",,"Concord Rgnl"
"USA","NM","White Sands","WSD","Condron Aaf"
"USA","TX","Corpus Christi","CRP","Corpus Christi Intl"
"USA","TX","Corpus Christi","NGP","Corpus Christi NAS"
"USA","CO","Cortez","CEZ","Cortez Muni"
"USA","TX","Cotulla","COT","Cotulla Lasalle Co"
"USA","TX","Bryan","CFD","Coulter Fld"
"USA","AK","Council","CIL","Council Airport"
"USA","GA","Covington","9A1","Covington Municipal Airport"
"USA","AL","Selma","SEM","Craig Fld"
"USA",,"Craig","CGA","Craig Seaplane Base"
"USA","NC","New Bern","EWN","Craven Co Rgnl"
"USA","NV","Indian Springs","INS","Creech Afb"
"USA","GA","Cordele","CKF","Crisp County Cordele Airport"
"USA","AK","Crooked Creek","CKD","Crooked Creek Airport"
"USA","MT","Cutbank","CTB","Cut Bank Muni"
"USA","OH","Richmond Heights","CGF","Cuyahoga County"
"USA","FL","Miami","TNT","Dade Collier Training And Transition"
"USA","TX","Dalhart","DHT","Dalhart Muni"
"USA","TX","Dallas","RBD","Dallas Executive Airport"
"USA","TX","Dallas-fort Worth","DFW","Dallas Fort Worth Intl"
"USA","TX","Dallas","DAL","Dallas Love Fld"
"USA","GA","Dalton","DNN","Dalton Municipal Airport"
"USA","CT","Danbury","DXR","Danbury Municipal Airport"
"USA","WI","Madison","MSN","Dane Co Rgnl Truax Fld"
"USA","GA","Augusta","DNL","Daniel Field Airport"
"USA","SC","Darlington","UDG","Darlington County Jetport"
"USA","TX","Houston","DWH","David Wayne Hooks Field"
"USA","OK","Muskogee","MKO","Davis Fld"
"USA","AZ","Tucson","DMA","Davis Monthan Afb"
"USA","MT","Glendive","GDV","Dawson Community Airport"
"USA","FL","Daytona Beach","DAB","Daytona Beach Intl"
"USA","OH","Dayton","MGY","Dayton-Wright Brothers Airport"
"USA","IL","De Kalb","DKB","De Kalb Taylor Municipal Airport"
"USA","AK","Deadhorse","SCC","Deadhorse"
"USA","IL","Decatur","DEC","Decatur"
"USA","GA","Bainbridge","BGE","Decatur County Industrial Air Park"
"USA",,"Phoenix","DVT","Deer Valley Municipal Airport"
"USA","AK","Deering","DEE","Deering Airport"
"USA","FL","DeFuniak Springs","54J","DeFuniak Springs Airport"
"USA","GA","Atlanta","PDK","Dekalb-Peachtree Airport"
"USA","CA","Crescent City","CEC","Del Norte County Airport"
"USA","TX","Del Rio","DRT","Del Rio Intl"
"USA","FL","DeLand",,"DeLand Municipal Airport"
"USA","IN","Muncie","MIE","Delaware County Airport"
"USA",,"DELETE",,"DELETE"
"USA","MT","Dell","4U9","Dell Flight Strip"
"USA","MI","Escanaba","ESC","Delta County Airport"
"USA","UT","Delta","DTA","Delta Municipal Airport"
"USA","CO","Denver","DEN","Denver Intl"
"USA","CO","Denver",,"Denver Union Station"
"USA","IA","Des Moines","DSM","Des Moines Intl"
"USA","FL","Destin","DTS","Destin"
"USA","MI","Detroit",,"Detroit Amtrak Station"
"USA","MI","Detroit","DTW","Detroit Metro Wayne Co"
"USA","ND","Devils Lake","DVL","Devils Lake Regional Airport"
"USA","ND","Dickinson","DIK","Dickinson Theodore Roosevelt Regional Airport"
"USA","AK","Dillingham","DLG","Dillingham"
"USA","HI","Dillingham","HDH","Dillingham"
"USA","GA","Marietta","MGE","Dobbins Arb"
"USA","KS","Dodge City","DDC","Dodge City Regional Airport"
"USA","WI","Sturgeon Bay","SUE","Door County Cherryland Airport"
"USA","AL","Dothan","DHN","Dothan Rgnl"
"USA","AZ","Douglas","DGL","Douglas Municipal Airport"
"USA","GA","Douglas","DQH","Douglas Municipal Airport"
"USA","DE","Dover","DOV","Dover Afb"
"USA","MI","Dowagiac","C91","Dowagiac Municipal Airport"
"USA","MO","Kansas City","MKC","Downtown"
"USA","AR","Fayetteville","FYV","Drake Fld"
"USA","TX","Temple","TPL","Draughon Miller Central Texas Rgnl"
"USA",,"Dry Tortugas",,"Dry Tortugas"
"USA",,"Dry Tortugas",,"Dry Tortugas"
"USA",,"Dry Tortugas",,"Dry Tortugas"
"USA","PA","Du Bois","DUJ","DuBois Regional Airport"
"USA","IA","Dubuque IA","DBQ","Dubuque Rgnl"
"USA","MN","Duluth","DLH","Duluth Intl"
"USA","IL","West Chicago","DPA","Dupage"
"USA","CO","Durango","DRO","Durango La Plata Co"
"USA","TX","Abilene","DYS","Dyess Afb"
"USA","AK","Eagle","EAA","Eagle Airport"
"USA","CO","Vail","EGE","Eagle Co Rgnl"
"USA","CO","Eagle","EGA","Eagle County Airport"
"USA","WI","Eagle River","EGV","Eagle River"
"USA","AK","Shemya","SYA","Eareckson As"
"USA","NY","New York","TSS","East 34th Street Heliport"
"USA","MT","East Glacier",,"East Glacier Park Amtrak Station"
"USA","TX","Longview","GGG","East Texas Rgnl"
"USA","WI","East Troy","57C","East Troy Municipal Airport"
"USA","OR","Pendleton","PDT","Eastern Oregon Regional Airport"
"USA","VA","Martinsburg","MRB","Eastern WV Regional Airport"
"USA","TX","College Station","CLL","Easterwood Fld"
"USA","MD","Easton","ESN","Easton-Newnam Field Airport"
"USA","VT","Montpelier","MPV","Edward F Knapp State"
"USA","AK","Galena","GAL","Edward G Pitka Sr"
"USA","CA","Edwards Afb","EDW","Edwards Afb"
"USA","AK","Eek","EEK","Eek Airport"
"USA","AK","Egegik","EGX","Egegik Airport"
"USA","FL","Valparaiso","VPS","Eglin Afb"
"USA","AK","Fairbanks","EIL","Eielson Afb"
"USA","AK","Ekwok","KEK","Ekwok Airport"
"USA","CA","El Centro","NJK","El Centro Naf"
"USA","TX","El Paso","ELP","El Paso Intl"
"USA","CA","Santa Ana","NZJ","El Toro"
"USA",,"Elfin Cove","ELV","Elfin Cove Seaplane Base"
"USA","AK","Elim","ELI","Elim Airport"
"USA","NC","Elizabeth City","ECG","Elizabeth City Cgas Rgnl"
"USA","TN","Elizabethton","0A9","Elizabethton Municipal Airport"
"USA","WV","Elkins","EKN","Elkins Randolph Co Jennings Randolph"
"USA","NV","Elko","EKO","Elko Regional Airport"
"USA","TX","Houston","EFD","Ellington Fld"
"USA","SD","Rapid City","RCA","Ellsworth Afb"
"USA","AK","Anchorage","EDF","Elmendorf Afb"
"USA","NY","Elmira","ELM","Elmira Corning Rgnl"
"USA","NV","Ely","ELY","Ely Airport"
"USA","MN","Ely","LYU","Ely Municipal"
"USA","GA","Santa Barbara","SBO","Emanuel Co"
"USA","CA","Emeryville",,"Emeryville Amtrak Station"
"USA","AK","Emmonak","EMK","Emmonak Airport"
"USA","KS","Emporia","EMP","Emporia Municipal Airport"
"USA","NE","Omaha","OMA","Eppley Afld"
"USA","PA","Erie","ERI","Erie Intl Tom Ridge Fld"
"USA","OH","Port Clinton","PCW","Erie-Ottawa Regional Airport"
"USA","AZ","Prescott","PRC","Ernest A Love Fld"
"USA","LA","Alexandria","ESF","Esler Rgnl"
"USA","IN","Evansville","EVV","Evansville Regional"
"USA","FL","Everglades","X01","Everglades Airpark"
"USA",,"Excursion Inlet","EXI","Excursion Inlet Seaplane Base"
"USA","FL","Orlando","ORL","Executive"
"USA","AK","Fairbanks","FAI","Fairbanks Intl"
"USA","WA","Spokane","SKA","Fairchild Afb"
"USA","NV","Fallon","NFL","Fallon Nas"
"USA","MN","International Falls","INL","Falls Intl"
"USA","AK","False Pass","KFP","False Pass Airport"
"USA","NC","Fayetteville","FAY","Fayetteville Regional Grannis Field"
"USA","VA","Fort Eustis","FAF","Felker Aaf"
"USA","WA","Spokane","SFF","Felts Fld"
"USA","WA","Republic","R49","Ferry County Airport"
"USA","OH","Findley","FDY","Findlay Airport"
"USA","NC","Kill Devil Hills","FFA","First Flight Airport"
"USA","MA","Fitchburg","FIT","Fitchburg Municipal Airport"
"USA","GA","Fitzgerald","FZG","Fitzgerald Municipal Airport"
"USA","FL","Flagler","XFL","Flagler County Airport"
"USA","AZ","Flagstaff","FLG","Flagstaff Pulliam Airport"
"USA","SC","Florence","FLO","Florence Rgnl"
"USA","FL","Marathon","MTH","Florida Keys Marathon Airport"
"USA","NC","Morganton","MRN","Foothills Regional Airport"
"USA","KS","Topeka","FOE","Forbes Fld"
"USA","MI","Iron Mountain","IMT","Ford Airport"
"USA","CO","F","FNL","Fort Collins Loveland Muni"
"USA","IA","Fort Dodge","FOD","Fort Dodge Rgnl"
"USA",,"Fort Jefferson - Dry Tortugas","RBN","Fort Jefferson"
"USA",,"Fort Lauderdale",,"Fort Lauderdale Cruise Terminal"
"USA","FL","Fort Lauderdale","FXE","Fort Lauderdale Executive"
"USA","FL","Fort Lauderdale","FLL","Fort Lauderdale Hollywood Intl"
"USA","AR","Fort Smith","FSM","Fort Smith Rgnl"
"USA","TX","Fort Stockton","FST","Fort Stockton Pecos Co"
"USA","IN","Fort Wayne","FWA","Fort Wayne"
"USA","TX","Fort Worth","AFW","Fort Worth Alliance Airport"
"USA","TX","Fort Worth","FTW","Fort Worth Meacham Intl"
"USA","TX","Dallas",,"Fort Worth NAS"
"USA","AK","Fort Yukon","FYU","Fort Yukon"
"USA","OH","St. Marys","1OH","Fortman Airport"
"USA","NM","Four Corners",,"Four Corners"
"USA","NM","Farmington","FMN","Four Corners Rgnl"
"USA","NY","West Hampton Beach","FOK","Francis S Gabreski"
"USA","MT","Miles City","MLS","Frank Wiley Field"
"USA","PA","Franklin","FKL","Franklin"
"USA","TN","Sewanee",,"Franklin County Airport"
"USA","IL","Urbana","C16","Frasca Field"
"USA","OH","Fremont",,"Fremont Airport"
"USA","CA","Murrieta-Temecula","F70","French Valley Airport"
"USA","CA","Fresno","FAT","Fresno Yosemite Intl"
"USA","WA","Friday Harbor","FRD","Friday Harbor Airport"
"USA",,"Friday Harbor","FBS","Friday Harbor Seaplane Base"
"USA","ID","Hailey","SUN","Friedman Mem"
"USA","CA","Fullerton","FUL","Fullerton Municipal Airport"
"USA","GA","Atlanta","FTY","Fulton County Airport Brown Field"
"USA","AK","Funter Bay","FNR","Funter Bay Seaplane Base"
"USA","CA","Death Valley National Park","L06","Furnace Creek"
"USA","FL","Gainesville","GNV","Gainesville Rgnl"
"USA","MT","Bozeman","BZN","Gallatin Field"
"USA","NM","Gallup","GUP","Gallup Muni"
"USA","IL","Greenwood","10C","Galt Field Airport"
"USA","AK","Gambell","GAM","Gambell Airport"
"USA","KS","Garden City","GCK","Garden City Rgnl"
"USA","CO","Rifle","RIL","Garfield County Regional Airport"
"USA","TX","Uvalde","UVA","Garner Field"
"USA","IN","Gary","GYY","Gary Chicago International Airport"
"USA","MA","Boston","BOS","General Edward Lawrence Logan Intl"
"USA","WI","Milwaukee","MKE","General Mitchell Intl"
"USA","TX","Houston","IAH","George Bush Intcntl Houston"
"USA","MI","Grand Rapids","GRR","Gerald R Ford Intl"
"USA","AZ","Gila Bend","E63","Gila Bend Municipal Airport"
"USA","CA","El Cajon","SEE","Gillespie"
"USA","WY","Gillette","GCC","Gillette-Campbell County Airport"
"USA","GA","Ellijay","49A","Gilmer County Airport"
"USA","MT","Kalispell","FCA","Glacier Park Intl"
"USA","IL","Glenview",,"Glenview Amtrak Station"
"USA","CO","Glenwood Springs",,"Glenwood Springs Train Station"
"USA","CA","Novato",,"Gnoss Field Airport"
"USA","KY","Fort Knox","FTK","Godman Aaf"
"USA","MI","Ironwood","IWD","Gogebic Iron County Airport"
"USA","MS","Columbus Mississippi","GTR","Golden Triangle Regional Airport"
"USA","AK","Golovin","GLV","Golovin Airport"
"USA",,"Goodnews Bay","GNU","Goodnews Airport"
"USA","AZ","Grand Canyon","JGC","Grand Canyon Heliport"
"USA","AZ","Grand Canyon","GCN","Grand Canyon National Park Airport"
"USA","AZ","Grand Canyon West","GCW","Grand Canyon West Airport"
"USA","ND","Red River","RDR","Grand Forks Afb"
"USA","ND","Grand Forks","GFK","Grand Forks Intl"
"USA","WI","Lake Geneva","C02","Grand Geneva Resort Airport"
"USA","CO","Grand Junction","GJT","Grand Junction Regional"
"USA","CO","Grand Junction",,"Grand Junction Train Station"
"USA","MN","Grand Marais","GRM","Grand Marais Cook County Airport"
"USA","MN","Grand Rapids MN","GPZ","Grand Rapids Itasca County"
"USA","WA","Grant County Airport","MWH","Grant Co Intl"
"USA","NM","Silver City","SVC","Grant County Airport"
"USA","NM","Grants","GNT","Grants Milan Muni"
"USA","WA","Fort Lewis","GRF","Gray Aaf"
"USA","AK","Grayling","KGX","Grayling Airport"
"USA","KS","Great Bend","GBN","Great Bend Municipal"
"USA","MT","Great Falls","GTF","Great Falls Intl"
"USA","NY","Binghamton","BGM","Greater Binghamton Edwin A Link Fld"
"USA","IL","Kankakee","IKK","Greater Kankakee"
"USA","NY","Rochester","ROC","Greater Rochester Intl"
"USA","WV","Lewisburg","LWB","Greenbrier Valley Airport"
"USA","SC","Greenville","GSP","Greenville-Spartanburg International"
"USA","MS","Greenwood","GWO","Greenwood Leflore"
"USA","DC","Washington DC",,"Greyhound Station"
"USA","AR","Pine Bluff","PBF","Grider Fld"
"USA","OH","Sandusky","SKY","Griffing Sandusky"
"USA","GA","Griffin","6A2","Griffin-Spalding County Airport"
"USA","NY","Rome","RME","Griffiss Afld"
"USA","IN","Peru","GUS","Grissom Arb"
"USA","CT","Groton CT","GON","Groton New London"
"USA","MS","Gulfport","GPT","Gulfport-Biloxi"
"USA","AK","Gulkana","GKN","Gulkana"
"USA","CO","Gunnison","GUC","Gunnison - Crested Butte"
"USA","AK","Gustavus","GST","Gustavus Airport"
"USA","GA","Lawrenceville","LZU","Gwinnett County Airport-Briscoe Field"
"USA","MD","Hagerstown","HGR","Hagerstown Regional Richard A Henson Field"
"USA","AK","Haines","HNS","Haines Airport"
"USA","FL","Green Cove Springs",,"Haller Airpark Airport"
"USA","OK","Duncan","DUC","Halliburton Field Airport"
"USA","HI","Hana","HNM","Hana"
"USA","ME","Bar Harbor","BHB","Hancock County - Bar Harbor"
"USA","GA","Pine Mountain","PIM","Harris County Airport"
"USA","PA","Harrisburg","MDT","Harrisburg Intl"
"USA","WV","Clarksburg","CKB","Harrison Marion Regional Airport"
"USA","OH","New Philadelpha","PHD","Harry Clever Field Airport"
"USA","CT","Hartford","HFD","Hartford Brainard"
"USA","CT","Hartford","ZRT","Hartford Union Station"
"USA","VT","Springfield VT","VSF","Hartness State"
"USA","GA","Atlanta","ATL","Hartsfield Jackson Atlanta Intl"
"USA","MS","Hattiesburg/Laurel","PIB","Hattiesburg Laurel Regional Airport"
"USA","MT","Havre","HVR","Havre City Co"
"USA","MT","Havre",,"Havre Train Station"
"USA","KS","Hays","HYS","Hays Regional Airport"
"USA","AK","Healy","HKB","Healy River Airport"
"USA","ND","Fargo","FAR","Hector International Airport"
"USA","MT","Helena","HLN","Helena Rgnl"
"USA","NV","Henderson","HSH","Henderson Executive Airport"
"USA","OK","Fort Sill","FSI","Henry Post Aaf"
"USA","GA","Tifton","TMA","Henry Tift Myers Airport"
"USA","AK","Juneau",,"Herbert Glacier"
"USA","HI","Honolulu",,"Hickam Air Force Base"
"USA","NC","Hickory","HKY","Hickory Rgnl"
"USA","UT","Ogden","HIF","Hill Afb"
"USA","TX","Santa Ana","INJ","Hillsboro Muni"
"USA","HI","Hilo Hawaii",,"Hilo Cruise Terminal Hawaii"
"USA","HI","Hilo","ITO","Hilo Intl"
"USA","SC","Hilton Head","HHH","Hilton Head"
"USA","SC","Hilton Head Island","HXD","Hilton Head Airport"
"USA","OK","Hobart","HBR","Hobart Muni"
"USA","AK","Hollis","HYL","Hollis Seaplane Base"
"USA","NM","Alamogordo","HMN","Holloman Afb"
"USA","AK","Holy Cross","HCR","Holy Cross Airport"
"USA","AK","Homer","HOM","Homer"
"USA","FL","Homestead","HST","Homestead Arb"
"USA","TX","Hondo","HDO","Hondo Municipal Airport"
"USA","HI","Honolulu Oahu",,"Honolulu Cruise Terminal Oahu"
"USA","HI","Honolulu","HNL","Honolulu Intl"
"USA","TX","Fort Hood","HLR","Hood Aaf"
"USA","AK","Hoonah","HNH","Hoonah Airport"
"USA",,"Hooper Bay","HPB","Hooper Bay Airport"
"USA","MI","Hancock","CMX","Houghton County Memorial Airport"
"USA","ME","Houlton","HUL","Houlton Intl"
"USA","AK","Hughes","HUS","Hughes Airport"
"USA","GA","Hunter Aaf","SVN","Hunter Aaf"
"USA","AL","Huntsville","HSV","Huntsville International Airport-Carl T Jones Fiel"
"USA","FL","Mary Esther","HRT","Hurlburt Fld"
"USA","SD","Huron","HON","Huron Rgnl"
"USA","AK","Huslia","HSL","Huslia Airport"
"USA","KS","Hutchinson","HUT","Hutchinson Municipal Airport"
"USA",,"Hydaburg","HYG","Hydaburg Seaplane Base"
"USA","CA02","Hyder","WHD","Hyder Seaplane Base"
"USA","AK","Icy Bay","ICY","Icy Bay Airport"
"USA","ID","Idaho Falls","IDA","Idaho Falls Rgnl"
"USA","NY","New York","IDL","Idlewild Intl"
"USA","AK","Igiugig","IGG","Igiugig Airport"
"USA","CT","Stratford","BDR","Igor I Sikorsky Mem"
"USA","AK","Iliamna","ILI","Iliamna"
"USA","CA","Imperial","IPL","Imperial Co"
"USA","AK","Indian Mountains","UTO","Indian Mountain Lrrs"
"USA","IN","Indianapolis","IND","Indianapolis Intl"
"USA","CA","Inyokern","IYK","Inyokern Airport"
"USA","AL","Fort Payne","4A9","Isbell Field Airport"
"USA","NY","Ithaca","ITH","Ithaca Tompkins Rgnl"
"USA","CA","Hawthorne","HHR","Jack Northrop Fld Hawthorne Muni"
"USA","GA","Jefferson","19A","Jackson County Airport"
"USA","MS","Jackson","JAN","Jackson Evers Intl"
"USA","WY","Jacksn Hole","JAC","Jackson Hole Airport"
"USA","FL","Jacksonville","JAX","Jacksonville Intl"
"USA","FL","Jacksonville","NIP","Jacksonville Nas"
"USA","CA","Palm Springs","TRM","Jacqueline Cochran Regional Airport"
"USA","OH","Dayton","DAY","James M Cox Dayton Intl"
"USA","ND","Jamestown","JMS","Jamestown Regional Airport"
"USA","MO","Jefferson City","JEF","Jefferson City Memorial Airport"
"USA","WA","Port Townsend","TWD","Jefferson County Intl"
"USA","WA","Port Townsend","0S9","Jefferson County Intl"
"USA","NY","New York","JFK","John F Kennedy Intl"
"USA","PA","Johnstown","JST","John Murtha Johnstown-Cambria County Airport"
"USA","CA","Santa Ana","SNA","John Wayne Arpt Orange Co"
"USA","AR","Jonesboro","JBR","Jonesboro Muni"
"USA","MO","Joplin","JLN","Joplin Rgnl"
